,date,year,month,day,campaing,site,depth_cm,zone,ehf_m_v,time,tsoil,tmean,notes,x14,x15,x16,Eh,depth_cat
403,2/21/2023,2023,2,21,MonMon,CRC,5,UP,339,10:03:00,4.3,4.5,NA,NA,NA,NA,560.179,5
404,2/21/2023,2023,2,21,MonMon,CRC,5,UP,286.5,10:14:00,NA,4.5,NA,NA,NA,NA,507.679,5
405,2/21/2023,2023,2,21,MonMon,CRC,5,UP,339.1,10:16:00,4.6,4.5,NA,NA,NA,NA,560.279,5
406,2/21/2023,2023,2,21,MonMon,CRC,5,UP,274.2,10:19:00,4.9,4.5,NA,NA,NA,NA,495.379,5
407,2/21/2023,2023,2,21,MonMon,CRC,10,W,232.7,13:24:00,NA,4.5,NA,NA,NA,NA,453.879,10
408,2/21/2023,2023,2,21,MonMon,CRC,10,W,209.2,13:25:00,NA,4.5,NA,NA,NA,NA,430.379,10
409,2/21/2023,2023,2,21,MonMon,CRC,10,W,214.1,13:26:00,NA,4.5,NA,NA,NA,NA,435.279,10
410,2/21/2023,2023,2,21,MonMon,CRC,10,W,120.1,13:27:00,NA,4.5,NA,NA,NA,NA,341.279,10
411,2/21/2023,2023,2,21,MonMon,CRC,10,W,190.1,13:28:00,NA,4.5,NA,NA,NA,NA,411.279,10
412,2/21/2023,2023,2,21,MonMon,CRC,10,W,227.3,13:29:00,NA,4.5,NA,NA,NA,NA,448.479,10
413,2/21/2023,2023,2,21,MonMon,CRC,10,TR,141.4,15:15:00,NA,4.5,NA,NA,NA,NA,362.579,10
414,2/21/2023,2023,2,21,MonMon,CRC,10,TR,168.3,15:16:00,NA,4.5,NA,NA,NA,NA,389.479,10
415,2/21/2023,2023,2,21,MonMon,CRC,10,TR,148.4,15:19:00,NA,4.5,NA,NA,NA,NA,369.579,10
416,2/21/2023,2023,2,21,MonMon,CRC,10,TR,264.3,15:25:00,NA,4.5,NA,NA,NA,NA,485.479,10
417,2/21/2023,2023,2,21,MonMon,CRC,10,TR,212.3,15:29:00,NA,4.5,NA,NA,NA,NA,433.479,10
418,2/21/2023,2023,2,21,MonMon,CRC,10,TR,225,15:21:00,NA,4.5,NA,NA,NA,NA,446.179,10
419,2/21/2023,2023,2,21,MonMon,CRC,10,UP,284.2,10:27:00,NA,4.5,NA,NA,NA,NA,505.379,10
420,2/21/2023,2023,2,21,MonMon,CRC,10,UP,343.1,10:30:00,NA,4.5,NA,NA,NA,NA,564.279,10
421,2/21/2023,2023,2,21,MonMon,CRC,10,UP,306.8,10:32:00,NA,4.5,NA,NA,NA,NA,527.979,10
422,2/21/2023,2023,2,21,MonMon,CRC,10,UP,337.8,10:35:00,NA,4.5,NA,NA,NA,NA,558.979,10
423,2/21/2023,2023,2,21,MonMon,CRC,10,UP,331.5,10:37:00,NA,4.5,NA,NA,NA,NA,552.679,10
424,2/21/2023,2023,2,21,MonMon,CRC,10,UP,327,10:41:00,NA,4.5,NA,NA,NA,NA,548.179,10
425,2/21/2023,2023,2,21,MonMon,CRC,20,W,244.7,13:39:00,NA,4.5,NA,NA,NA,NA,465.879,20
426,2/21/2023,2023,2,21,MonMon,CRC,20,W,262.8,13:41:00,NA,4.5,NA,NA,NA,NA,483.979,20
427,2/21/2023,2023,2,21,MonMon,CRC,20,W,254.1,13:43:00,NA,4.5,NA,NA,NA,NA,475.279,20
428,2/21/2023,2023,2,21,MonMon,CRC,20,W,244.4,13:44:00,NA,4.5,NA,NA,NA,NA,465.579,20
429,2/21/2023,2023,2,21,MonMon,CRC,20,W,217.8,13:46:00,NA,4.5,NA,NA,NA,NA,438.979,20
430,2/21/2023,2023,2,21,MonMon,CRC,20,W,258.1,13:47:00,NA,4.5,NA,NA,NA,NA,479.279,20
431,2/21/2023,2023,2,21,MonMon,CRC,20,TR,215.5,15:40:00,NA,4.5,NA,NA,NA,NA,436.679,20
432,2/21/2023,2023,2,21,MonMon,CRC,20,TR,244.2,15:00:00,NA,4.5,NA,NA,NA,NA,465.379,20
433,2/21/2023,2023,2,21,MonMon,CRC,20,TR,157.3,15:47:00,NA,4.5,NA,NA,NA,NA,378.479,20
434,2/21/2023,2023,2,21,MonMon,CRC,20,TR,169.2,15:48:00,NA,4.5,NA,NA,NA,NA,390.379,20
435,2/21/2023,2023,2,21,MonMon,CRC,20,TR,161,15:49:00,NA,4.5,NA,NA,NA,NA,382.179,20
436,2/21/2023,2023,2,21,MonMon,CRC,20,TR,215.8,15:50:00,NA,4.5,NA,NA,NA,NA,436.979,20
437,2/21/2023,2023,2,21,MonMon,CRC,20,UP,322.1,10:46:00,NA,4.5,NA,NA,NA,NA,543.279,20
438,2/21/2023,2023,2,21,MonMon,CRC,20,UP,372.6,10:50:00,NA,4.5,NA,NA,NA,NA,593.779,20
439,2/21/2023,2023,2,21,MonMon,CRC,20,UP,380.3,10:52:00,NA,4.5,NA,NA,NA,NA,601.479,20
440,2/21/2023,2023,2,21,MonMon,CRC,20,UP,367.6,10:54:00,NA,4.5,NA,NA,NA,NA,588.779,20
441,2/21/2023,2023,2,21,MonMon,CRC,20,UP,364.4,10:56:00,NA,4.5,NA,NA,NA,NA,585.579,20
442,2/21/2023,2023,2,21,MonMon,CRC,20,UP,356.4,10:58:00,NA,4.5,NA,NA,NA,NA,577.579,20
443,2/24/2023,2023,2,24,MonMon,PTR,5,W,294.5,11:48:00,7.1,4.854545455,NA,NA,NA,NA,515.4244364,5
444,2/24/2023,2023,2,24,MonMon,PTR,5,W,240.9,11:54:00,4.6,4.854545455,NA,NA,NA,NA,461.8244364,5
445,2/24/2023,2023,2,24,MonMon,PTR,5,W,282.1,11:55:00,5.1,4.854545455,NA,NA,NA,NA,503.0244364,5
446,2/24/2023,2023,2,24,MonMon,PTR,5,W,193.5,12:12:00,4,4.854545455,NA,NA,NA,NA,414.4244364,5
447,2/24/2023,2023,2,24,MonMon,PTR,5,W,261.9,12:13:00,4.3,4.854545455,NA,NA,NA,NA,482.8244364,5
448,2/24/2023,2023,2,24,MonMon,PTR,5,W,306,12:18:00,4.5,4.854545455,NA,NA,NA,NA,526.9244364,5
449,2/24/2023,2023,2,24,MonMon,PTR,5,TR,353.3,13:02:00,3.9,4.854545455,NA,NA,NA,NA,574.2244364,5
450,2/24/2023,2023,2,24,MonMon,PTR,5,TR,355.8,13:05:00,4.2,4.854545455,NA,NA,NA,NA,576.7244364,5
451,2/24/2023,2023,2,24,MonMon,PTR,5,TR,369.3,13:06:00,4.8,4.854545455,NA,NA,NA,NA,590.2244364,5
452,2/24/2023,2023,2,24,MonMon,PTR,5,TR,323.3,13:11:00,6.2,4.854545455,NA,NA,NA,NA,544.2244364,5
453,2/24/2023,2023,2,24,MonMon,PTR,5,TR,360.4,13:15:00,5.3,4.854545455,NA,NA,NA,NA,581.3244364,5
454,2/24/2023,2023,2,24,MonMon,PTR,5,TR,374.6,13:16:00,6.5,4.854545455,NA,NA,NA,NA,595.5244364,5
455,2/24/2023,2023,2,24,MonMon,PTR,5,UP,333.5,14:08:00,NA,4.854545455,NA,NA,NA,NA,554.4244364,5
456,2/24/2023,2023,2,24,MonMon,PTR,5,UP,347.5,14:10:00,NA,4.854545455,NA,NA,NA,NA,568.4244364,5
457,2/24/2023,2023,2,24,MonMon,PTR,5,UP,363.1,14:15:00,NA,4.854545455,NA,NA,NA,NA,584.0244364,5
458,2/24/2023,2023,2,24,MonMon,PTR,5,UP,361.5,14:16:00,NA,4.854545455,NA,NA,NA,NA,582.4244364,5
459,2/24/2023,2023,2,24,MonMon,PTR,5,UP,369.1,14:20:00,NA,4.854545455,NA,NA,NA,NA,590.0244364,5
460,2/24/2023,2023,2,24,MonMon,PTR,5,UP,367.9,14:21:00,NA,4.854545455,NA,NA,NA,NA,588.8244364,5
461,2/24/2023,2023,2,24,MonMon,PTR,10,W,247.6,12:19:00,NA,4.854545455,NA,NA,NA,NA,468.5244364,10
462,2/24/2023,2023,2,24,MonMon,PTR,10,W,244.9,12:20:00,NA,4.854545455,NA,NA,NA,NA,465.8244364,10
463,2/24/2023,2023,2,24,MonMon,PTR,10,W,278.8,12:21:00,NA,4.854545455,NA,NA,NA,NA,499.7244364,10
464,2/24/2023,2023,2,24,MonMon,PTR,10,W,168,12:22:00,NA,4.854545455,NA,NA,NA,NA,388.9244364,10
465,2/24/2023,2023,2,24,MonMon,PTR,10,W,281.3,12:24:00,NA,4.854545455,NA,NA,NA,NA,502.2244364,10
466,2/24/2023,2023,2,24,MonMon,PTR,10,W,272.8,12:26:00,NA,4.854545455,NA,NA,NA,NA,493.7244364,10
467,2/24/2023,2023,2,24,MonMon,PTR,10,TR,361.4,13:18:00,NA,4.854545455,NA,NA,NA,NA,582.3244364,10
468,2/24/2023,2023,2,24,MonMon,PTR,10,TR,361.8,13:19:00,NA,4.854545455,NA,NA,NA,NA,582.7244364,10
469,2/24/2023,2023,2,24,MonMon,PTR,10,TR,389.4,13:21:00,NA,4.854545455,NA,NA,NA,NA,610.3244364,10
470,2/24/2023,2023,2,24,MonMon,PTR,10,TR,377.6,13:26:00,NA,4.854545455,NA,NA,NA,NA,598.5244364,10
471,2/24/2023,2023,2,24,MonMon,PTR,10,TR,328.4,13:34:00,NA,4.854545455,NA,NA,NA,NA,549.3244364,10
472,2/24/2023,2023,2,24,MonMon,PTR,10,TR,382.6,13:35:00,NA,4.854545455,NA,NA,NA,NA,603.5244364,10
473,2/24/2023,2023,2,24,MonMon,PTR,10,UP,326.1,14:23:00,NA,4.854545455,NA,NA,NA,NA,547.0244364,10
474,2/24/2023,2023,2,24,MonMon,PTR,10,UP,368.1,14:23:00,NA,4.854545455,NA,NA,NA,NA,589.0244364,10
475,2/24/2023,2023,2,24,MonMon,PTR,10,UP,389.2,14:24:00,NA,4.854545455,NA,NA,NA,NA,610.1244364,10
476,2/24/2023,2023,2,24,MonMon,PTR,10,UP,369.2,14:25:00,NA,4.854545455,NA,NA,NA,NA,590.1244364,10
477,2/24/2023,2023,2,24,MonMon,PTR,10,UP,392.4,14:26:00,NA,4.854545455,NA,NA,NA,NA,613.3244364,10
478,2/24/2023,2023,2,24,MonMon,PTR,10,UP,386.2,14:27:00,NA,4.854545455,NA,NA,NA,NA,607.1244364,10
479,2/24/2023,2023,2,24,MonMon,PTR,20,W,219.8,12:34:00,NA,4.854545455,NA,NA,NA,NA,440.7244364,20
480,2/24/2023,2023,2,24,MonMon,PTR,20,W,239.2,12:36:00,NA,4.854545455,NA,NA,NA,NA,460.1244364,20
481,2/24/2023,2023,2,24,MonMon,PTR,20,W,296.9,12:37:00,NA,4.854545455,NA,NA,NA,NA,517.8244364,20
482,2/24/2023,2023,2,24,MonMon,PTR,20,W,163.1,12:38:00,NA,4.854545455,NA,NA,NA,NA,384.0244364,20
483,2/24/2023,2023,2,24,MonMon,PTR,20,W,264.6,12:41:00,NA,4.854545455,NA,NA,NA,NA,485.5244364,20
484,2/24/2023,2023,2,24,MonMon,PTR,20,W,290.7,12:42:00,NA,4.854545455,NA,NA,NA,NA,511.6244364,20
485,2/24/2023,2023,2,24,MonMon,PTR,20,TR,424.3,13:36:00,NA,4.854545455,NA,NA,NA,NA,645.2244364,20
486,2/24/2023,2023,2,24,MonMon,PTR,20,TR,323.4,13:37:00,NA,4.854545455,NA,NA,NA,NA,544.3244364,20
487,2/24/2023,2023,2,24,MonMon,PTR,20,TR,405.3,13:38:00,NA,4.854545455,NA,NA,NA,NA,626.2244364,20
488,2/24/2023,2023,2,24,MonMon,PTR,20,TR,398.2,13:40:00,NA,4.854545455,NA,NA,NA,NA,619.1244364,20
489,2/24/2023,2023,2,24,MonMon,PTR,20,TR,394,13:44:00,NA,4.854545455,NA,NA,NA,NA,614.9244364,20
490,2/24/2023,2023,2,24,MonMon,PTR,20,TR,405,13:45:00,NA,4.854545455,NA,NA,NA,NA,625.9244364,20
491,2/24/2023,2023,2,24,MonMon,PTR,20,UP,382.3,14:29:00,NA,4.854545455,NA,NA,NA,NA,603.2244364,20
492,2/24/2023,2023,2,24,MonMon,PTR,20,UP,410.6,14:30:00,NA,4.854545455,NA,NA,NA,NA,631.5244364,20
493,2/24/2023,2023,2,24,MonMon,PTR,20,UP,410.2,14:31:00,NA,4.854545455,NA,NA,NA,NA,631.1244364,20
494,2/24/2023,2023,2,24,MonMon,PTR,20,UP,417.6,14:32:00,NA,4.854545455,NA,NA,NA,NA,638.5244364,20
495,2/24/2023,2023,2,24,MonMon,PTR,20,UP,426.9,14:33:00,NA,4.854545455,NA,NA,NA,NA,647.8244364,20
496,2/24/2023,2023,2,24,MonMon,PTR,20,UP,427.1,14:34:00,NA,4.854545455,NA,NA,NA,NA,648.0244364,20
497,3/24/2023,2023,3,24,MonMon,CRC,5,W,28.2,NA,5.3,5.3,NA,NA,NA,NA,248.8046,5
498,3/24/2023,2023,3,24,MonMon,CRC,5,W,30.3,NA,5.1,5.3,NA,NA,NA,NA,250.9046,5
499,3/24/2023,2023,3,24,MonMon,CRC,5,W,21.1,NA,5.4,5.3,NA,NA,NA,NA,241.7046,5
500,3/24/2023,2023,3,24,MonMon,CRC,5,W,76.7,NA,5.1,5.3,NA,NA,NA,NA,297.3046,5
501,3/24/2023,2023,3,24,MonMon,CRC,5,W,38.5,NA,5.3,5.3,NA,NA,NA,NA,259.1046,5
502,3/24/2023,2023,3,24,MonMon,CRC,5,W,71.7,NA,5.2,5.3,NA,NA,NA,NA,292.3046,5
503,3/24/2023,2023,3,24,MonMon,CRC,10,W,118.8,NA,5.1,5.3,NA,NA,NA,NA,339.4046,10
504,3/24/2023,2023,3,24,MonMon,CRC,10,W,216,NA,5,5.3,NA,NA,NA,NA,436.6046,10
505,3/24/2023,2023,3,24,MonMon,CRC,10,W,176.4,NA,5.3,5.3,NA,NA,NA,NA,397.0046,10
506,3/24/2023,2023,3,24,MonMon,CRC,10,W,159.6,NA,5,5.3,NA,NA,NA,NA,380.2046,10
507,3/24/2023,2023,3,24,MonMon,CRC,20,W,230.9,NA,5.5,5.3,NA,NA,NA,NA,451.5046,20
508,3/24/2023,2023,3,24,MonMon,CRC,20,W,261.9,NA,5.4,5.3,NA,NA,NA,NA,482.5046,20
509,3/24/2023,2023,3,24,MonMon,CRC,20,W,201.7,NA,5.7,5.3,NA,NA,NA,NA,422.3046,20
510,3/24/2023,2023,3,24,MonMon,CRC,20,W,205.6,NA,5.8,5.3,NA,NA,NA,NA,426.2046,20
511,3/24/2023,2023,3,24,MonMon,CRC,5,TR,162.8,NA,5.2,5.3,NA,NA,NA,NA,383.4046,5
512,3/24/2023,2023,3,24,MonMon,CRC,5,TR,136.5,NA,5.4,5.3,NA,NA,NA,NA,357.1046,5
513,3/24/2023,2023,3,24,MonMon,CRC,5,TR,54.9,NA,5.2,5.3,NA,NA,NA,NA,275.5046,5
514,3/24/2023,2023,3,24,MonMon,CRC,5,TR,85.3,NA,5.1,5.3,NA,NA,NA,NA,305.9046,5
515,3/24/2023,2023,3,24,MonMon,CRC,5,TR,164.4,NA,NA,5.3,NA,NA,NA,NA,385.0046,5
516,3/24/2023,2023,3,24,MonMon,CRC,5,TR,217.2,NA,NA,5.3,NA,NA,NA,NA,437.8046,5
517,3/24/2023,2023,3,24,MonMon,CRC,10,TR,153.1,NA,NA,5.3,NA,NA,NA,NA,373.7046,10
518,3/24/2023,2023,3,24,MonMon,CRC,10,TR,162.2,NA,NA,5.3,NA,NA,NA,NA,382.8046,10
519,3/24/2023,2023,3,24,MonMon,CRC,10,TR,116.2,NA,NA,5.3,NA,NA,NA,NA,336.8046,10
520,3/24/2023,2023,3,24,MonMon,CRC,10,TR,173.8,NA,NA,5.3,NA,NA,NA,NA,394.4046,10
521,3/24/2023,2023,3,24,MonMon,CRC,10,TR,224.9,NA,NA,5.3,NA,NA,NA,NA,445.5046,10
522,3/24/2023,2023,3,24,MonMon,CRC,20,TR,249.2,NA,NA,5.3,NA,NA,NA,NA,469.8046,20
523,3/24/2023,2023,3,24,MonMon,CRC,20,TR,233.4,NA,NA,5.3,NA,NA,NA,NA,454.0046,20
524,3/24/2023,2023,3,24,MonMon,CRC,20,TR,269,NA,NA,5.3,NA,NA,NA,NA,489.6046,20
525,3/24/2023,2023,3,24,MonMon,CRC,20,TR,149.4,NA,NA,5.3,NA,NA,NA,NA,370.0046,20
526,3/24/2023,2023,3,24,MonMon,CRC,20,TR,139.6,NA,NA,5.3,NA,NA,NA,NA,360.2046,20
527,3/24/2023,2023,3,24,MonMon,CRC,20,TR,175.8,NA,NA,5.3,NA,NA,NA,NA,396.4046,20
528,3/24/2023,2023,3,24,MonMon,CRC,5,UP,374.8,NA,NA,5.3,NA,NA,NA,NA,595.4046,5
529,3/24/2023,2023,3,24,MonMon,CRC,5,UP,376.7,NA,NA,5.3,NA,NA,NA,NA,597.3046,5
530,3/24/2023,2023,3,24,MonMon,CRC,5,UP,375.3,NA,NA,5.3,NA,NA,NA,NA,595.9046,5
531,3/24/2023,2023,3,24,MonMon,CRC,5,UP,362.3,NA,NA,5.3,NA,NA,NA,NA,582.9046,5
532,3/24/2023,2023,3,24,MonMon,CRC,5,UP,350.9,NA,NA,5.3,NA,NA,NA,NA,571.5046,5
533,3/24/2023,2023,3,24,MonMon,CRC,5,UP,332,NA,NA,5.3,NA,NA,NA,NA,552.6046,5
534,3/24/2023,2023,3,24,MonMon,CRC,10,UP,415.1,NA,NA,5.3,NA,NA,NA,NA,635.7046,10
535,3/24/2023,2023,3,24,MonMon,CRC,10,UP,442.6,NA,NA,5.3,NA,NA,NA,NA,663.2046,10
536,3/24/2023,2023,3,24,MonMon,CRC,10,UP,392.4,NA,NA,5.3,NA,NA,NA,NA,613.0046,10
537,3/24/2023,2023,3,24,MonMon,CRC,10,UP,336.9,NA,NA,5.3,NA,NA,NA,NA,557.5046,10
538,3/24/2023,2023,3,24,MonMon,CRC,10,UP,389.9,NA,NA,5.3,NA,NA,NA,NA,610.5046,10
539,3/24/2023,2023,3,24,MonMon,CRC,10,UP,350.8,NA,NA,5.3,NA,NA,NA,NA,571.4046,10
540,3/24/2023,2023,3,24,MonMon,CRC,20,UP,401.3,NA,NA,5.3,NA,NA,NA,NA,621.9046,20
541,3/24/2023,2023,3,24,MonMon,CRC,20,UP,422.1,NA,NA,5.3,NA,NA,NA,NA,642.7046,20
542,3/24/2023,2023,3,24,MonMon,CRC,20,UP,397.3,NA,NA,5.3,NA,NA,NA,NA,617.9046,20
543,3/24/2023,2023,3,24,MonMon,CRC,20,UP,366.5,NA,NA,5.3,NA,NA,NA,NA,587.1046,20
544,3/24/2023,2023,3,24,MonMon,CRC,20,UP,416.1,NA,NA,5.3,NA,NA,NA,NA,636.7046,20
545,3/24/2023,2023,3,24,MonMon,CRC,20,UP,387.8,NA,NA,5.3,NA,NA,NA,NA,608.4046,20
546,4/14/2023,2023,4,14,MonMon,CRC,5,W,-27.8,10:29:00,15.5,17.52,NA,NA,NA,NA,184.03064,5
547,4/14/2023,2023,4,14,MonMon,CRC,5,W,-102.1,10:30:00,18.7,17.52,NA,NA,NA,NA,109.73064,5
548,4/14/2023,2023,4,14,MonMon,CRC,5,W,7.9,10:31:00,17.3,17.52,NA,NA,NA,NA,219.73064,5
549,4/14/2023,2023,4,14,MonMon,CRC,5,W,-111.1,10:33:00,NA,17.52,NA,NA,NA,NA,100.73064,5
550,4/14/2023,2023,4,14,MonMon,CRC,5,W,-49.9,10:34:00,19.9,17.52,NA,NA,NA,NA,161.93064,5
551,4/14/2023,2023,4,14,MonMon,CRC,5,W,-59.1,10:35:00,16.2,17.52,NA,NA,NA,NA,152.73064,5
552,4/14/2023,2023,4,14,MonMon,CRC,10,W,138.3,10:37:00,NA,17.52,NA,NA,NA,NA,350.13064,10
553,4/14/2023,2023,4,14,MonMon,CRC,10,W,-8.8,10:39:00,NA,17.52,NA,NA,NA,NA,203.03064,10
554,4/14/2023,2023,4,14,MonMon,CRC,10,W,39,10:42:00,NA,17.52,NA,NA,NA,NA,250.83064,10
555,4/14/2023,2023,4,14,MonMon,CRC,10,W,23.7,10:47:00,NA,17.52,NA,NA,NA,NA,235.53064,10
556,4/14/2023,2023,4,14,MonMon,CRC,10,W,90.1,10:48:00,NA,17.52,NA,NA,NA,NA,301.93064,10
557,4/14/2023,2023,4,14,MonMon,CRC,10,W,138.9,10:49:00,NA,17.52,NA,NA,NA,NA,350.73064,10
558,4/14/2023,2023,4,14,MonMon,CRC,20,W,221.7,10:50:00,NA,17.52,NA,NA,NA,NA,433.53064,20
559,4/14/2023,2023,4,14,MonMon,CRC,20,W,158.5,10:53:00,NA,17.52,NA,NA,NA,NA,370.33064,20
560,4/14/2023,2023,4,14,MonMon,CRC,20,W,198.4,10:57:00,NA,17.52,NA,NA,NA,NA,410.23064,20
561,4/14/2023,2023,4,14,MonMon,CRC,20,W,188.2,11:03:00,NA,17.52,NA,NA,NA,NA,400.03064,20
562,4/14/2023,2023,4,14,MonMon,CRC,20,W,81.8,11:03:00,NA,17.52,NA,NA,NA,NA,293.63064,20
563,4/14/2023,2023,4,14,MonMon,CRC,20,W,219.7,11:06:00,NA,17.52,NA,NA,NA,NA,431.53064,20
564,4/14/2023,2023,4,14,MonMon,CRC,5,TR,12.4,11:34:00,NA,17.52,NA,NA,NA,NA,224.23064,5
565,4/14/2023,2023,4,14,MonMon,CRC,5,TR,52.1,11:42:00,NA,17.52,NA,NA,NA,NA,263.93064,5
566,4/14/2023,2023,4,14,MonMon,CRC,5,TR,55.2,11:45:00,NA,17.52,NA,NA,NA,NA,267.03064,5
567,4/14/2023,2023,4,14,MonMon,CRC,5,TR,28.9,11:54:00,NA,17.52,NA,NA,NA,NA,240.73064,5
568,4/14/2023,2023,4,14,MonMon,CRC,5,TR,139.9,11:56:00,NA,17.52,NA,NA,NA,NA,351.73064,5
569,4/14/2023,2023,4,14,MonMon,CRC,5,TR,58.8,11:59:00,NA,17.52,NA,NA,NA,NA,270.63064,5
570,4/14/2023,2023,4,14,MonMon,CRC,10,TR,95.9,12:04:00,NA,17.52,NA,NA,NA,NA,307.73064,10
571,4/14/2023,2023,4,14,MonMon,CRC,10,TR,118,12:06:00,NA,17.52,NA,NA,NA,NA,329.83064,10
572,4/14/2023,2023,4,14,MonMon,CRC,10,TR,12.4,12:07:00,NA,17.52,NA,NA,NA,NA,224.23064,10
573,4/14/2023,2023,4,14,MonMon,CRC,10,TR,152.9,12:08:00,NA,17.52,NA,NA,NA,NA,364.73064,10
574,4/14/2023,2023,4,14,MonMon,CRC,10,TR,111.3,12:09:00,NA,17.52,NA,NA,NA,NA,323.13064,10
575,4/14/2023,2023,4,14,MonMon,CRC,10,TR,63,12:14:00,NA,17.52,NA,NA,NA,NA,274.83064,10
576,4/14/2023,2023,4,14,MonMon,CRC,20,TR,72,12:14:00,NA,17.52,NA,NA,NA,NA,283.83064,20
577,4/14/2023,2023,4,14,MonMon,CRC,20,TR,103.2,12:16:00,NA,17.52,NA,NA,NA,NA,315.03064,20
578,4/14/2023,2023,4,14,MonMon,CRC,20,TR,48.2,12:20:00,NA,17.52,NA,NA,NA,NA,260.03064,20
579,4/14/2023,2023,4,14,MonMon,CRC,20,TR,154.5,12:21:00,NA,17.52,NA,NA,NA,NA,366.33064,20
580,4/14/2023,2023,4,14,MonMon,CRC,20,TR,114.8,12:27:00,NA,17.52,NA,NA,NA,NA,326.63064,20
581,4/14/2023,2023,4,14,MonMon,CRC,20,TR,149.4,12:32:00,NA,17.52,NA,NA,NA,NA,361.23064,20
582,4/14/2023,2023,4,14,MonMon,CRC,5,UP,348.7,13:19:00,NA,17.52,NA,NA,NA,NA,560.53064,5
583,4/14/2023,2023,4,14,MonMon,CRC,5,UP,321.7,13:26:00,NA,17.52,NA,NA,NA,NA,533.53064,5
584,4/14/2023,2023,4,14,MonMon,CRC,5,UP,310.1,13:26:00,NA,17.52,NA,NA,NA,NA,521.93064,5
585,4/14/2023,2023,4,14,MonMon,CRC,5,UP,296.9,13:27:00,NA,17.52,NA,NA,NA,NA,508.73064,5
586,4/14/2023,2023,4,14,MonMon,CRC,5,UP,264,13:30:00,NA,17.52,NA,NA,NA,NA,475.83064,5
587,4/14/2023,2023,4,14,MonMon,CRC,5,UP,309.7,13:34:00,NA,17.52,NA,NA,NA,NA,521.53064,5
588,4/14/2023,2023,4,14,MonMon,CRC,10,UP,387,13:35:00,NA,17.52,NA,NA,NA,NA,598.83064,10
589,4/14/2023,2023,4,14,MonMon,CRC,10,UP,338.2,13:36:00,NA,17.52,NA,NA,NA,NA,550.03064,10
590,4/14/2023,2023,4,14,MonMon,CRC,10,UP,344.6,13:37:00,NA,17.52,NA,NA,NA,NA,556.43064,10
591,4/14/2023,2023,4,14,MonMon,CRC,10,UP,323.5,13:38:00,NA,17.52,NA,NA,NA,NA,535.33064,10
592,4/14/2023,2023,4,14,MonMon,CRC,10,UP,317.4,13:39:00,NA,17.52,NA,NA,NA,NA,529.23064,10
593,4/14/2023,2023,4,14,MonMon,CRC,10,UP,344.1,13:43:00,NA,17.52,NA,NA,NA,NA,555.93064,10
594,4/14/2023,2023,4,14,MonMon,CRC,20,UP,410,13:44:00,NA,17.52,NA,NA,NA,NA,621.83064,20
595,4/14/2023,2023,4,14,MonMon,CRC,20,UP,380.1,13:45:00,NA,17.52,NA,NA,NA,NA,591.93064,20
596,4/14/2023,2023,4,14,MonMon,CRC,20,UP,399.1,13:45:00,NA,17.52,NA,NA,NA,NA,610.93064,20
597,4/14/2023,2023,4,14,MonMon,CRC,20,UP,383.4,13:47:00,NA,17.52,NA,NA,NA,NA,595.23064,20
598,4/14/2023,2023,4,14,MonMon,CRC,20,UP,355.2,13:48:00,NA,17.52,NA,NA,NA,NA,567.03064,20
599,4/14/2023,2023,4,14,MonMon,CRC,20,UP,402.3,13:51:00,NA,17.52,NA,NA,NA,NA,614.13064,20
600,5/2/2023,2023,5,2,Camp,OWC,15,W,NA,12:00:00,NA,NA,NA,NA,NA,NA,NA,15
